SpoersmaalNivaa;Spoersmaalgruppekode;Spoersmaalgruppe;Spoersmaalkode;Spoersmaalnavn;Skoleaarnavn;EnhetNivaa;Nasjonaltkode;Nasjonalt;Fylkekode;Fylke;Organisasjonsnummer;EnhetNavn;GruppeNivaa;GruppeKode;GruppeNavn;ProgramomraadeNivaa;UtdanningstypeKode;UtdanningstypeNavn;Utdanningsprogramkode;UtdanningsprogramNavn;TrinnNivaa;TrinnKode;Trinnnavn;EierformNivaa;Eierformkode;EierformNavn;KjoennNivaa;KjoennKode;Kjoenn;AndelMobbet;AntallBesvart;Sidenummer;RaderSide;RaderTotalt
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;SFB;Studieforberedende;KD;Kunst, design og arkitektur;1;2;Videregående trinn 2;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;IM;Informasjonsteknologi og medieproduksjon;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;J;Jente;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;FD;Frisør, blomster, interiør og eksponeringsdesign;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;SFB;Studieforberedende;ME;Medier og kommunikasjon;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;SFB;Studieforberedende;KD;Kunst, design og arkitektur;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;TP;Teknologi- og industrifag;1;2;Videregående trinn 2;0;-10;Alle eierformer;1;J;Jente;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;EL;Elektro og datateknologi;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;J;Jente;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;NA;Naturbruk;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;NA;Naturbruk;1;2;Videregående trinn 2;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;PB;Påbygging til generell studiekompetanse;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;SFB;Studieforberedende;MD;Musikk, dans og drama;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;973488783;Skagerak International School;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;973141805;Slottsfjellet videregående;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;973754815;Skolen for Sosiale og Medisinske Institusjoner;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;874575062;Holmestrand videregående skole;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;995354071;Wang Tønsberg AS;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;995354071;Wang Tønsberg AS;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;973488783;Skagerak International School;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;995354071;Wang Tønsberg AS;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;973141805;Slottsfjellet videregående;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;973754815;Skolen for Sosiale og Medisinske Institusjoner;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;995354071;Wang Tønsberg AS;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;SR;Salg, service og reiseliv;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;J;Jente;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;SR;Salg, service og reiseliv;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;SR;Salg, service og reiseliv;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;FD;Frisør, blomster, interiør og eksponeringsdesign;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;J;Jente;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;FD;Frisør, blomster, interiør og eksponeringsdesign;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;FD;Frisør, blomster, interiør og eksponeringsdesign;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;DT;Håndverk, design og produktutvikling;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;SFB;Studieforberedende;ME;Medier og kommunikasjon;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;TP;Teknologi- og industrifag;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;J;Jente;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;EL;Elektro og datateknologi;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;J;Jente;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;SFB;Studieforberedende;MD;Musikk, dans og drama;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;G;Gutt;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;973141805;Slottsfjellet videregående;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;973141805;Slottsfjellet videregående;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;*;*;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;973754815;Skolen for Sosiale og Medisinske Institusjoner;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
1;EUIndeks_1398;Mobbing på skolen;EUIndeks_1398;Mobbing på skolen;2023-24;3;I;Hele landet;39;Vestfold;973754815;Skolen for Sosiale og Medisinske Institusjoner;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;974575116;Sande videregående skole;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;874575062;Holmestrand videregående skole;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;974575116;Sande videregående skole;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;874575062;Holmestrand videregående skole;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;973754815;Skolen for Sosiale og Medisinske Institusjoner;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;973754815;Skolen for Sosiale og Medisinske Institusjoner;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;974575086;Færder videregående skole;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;974575116;Sande videregående skole;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;973754815;Skolen for Sosiale og Medisinske Institusjoner;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;874575062;Holmestrand videregående skole;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;973754815;Skolen for Sosiale og Medisinske Institusjoner;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;973754815;Skolen for Sosiale og Medisinske Institusjoner;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;974575051;Melsom videregående skole;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;974575051;Melsom videregående skole;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;973754815;Skolen for Sosiale og Medisinske Institusjoner;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;0,0;0;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;MD;Musikk, dans og drama;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;G;Gutt;2,7;10;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;SR;Salg, service og reiseliv;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;6,7;11;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;TP;Teknologi- og industrifag;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;5,5;11;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;EL;Elektro og datateknologi;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;3,9;7;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;BA;Bygg- og anleggsteknikk;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;3,8;8;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;MD;Musikk, dans og drama;1;2;Videregående trinn 2;0;-10;Alle eierformer;1;J;Jente;1,4;13;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;974574993;Greveskogen videregående skole;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;2,9;7;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;974575116;Sande videregående skole;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;6,3;8;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;KD;Kunst, design og arkitektur;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;0,9;7;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ID;Idrettsfag;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;J;Jente;0,8;11;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;MD;Musikk, dans og drama;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;J;Jente;0,7;6;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;TP;Teknologi- og industrifag;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;4,2;7;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;BA;Bygg- og anleggsteknikk;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;5,3;11;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2023-24;2;I;Hele landet;39;Vestfold;39;Vestfold;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;EL;Elektro og datateknologi;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;5,1;8;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;974574993;Greveskogen videregående skole;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;3,4;7;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;974575116;Sande videregående skole;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;5,7;6;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;NA;Naturbruk;1;3;Videregående trinn 3;0;-10;Alle eierformer;1;J;Jente;4,3;10;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2023-24;3;I;Hele landet;39;Vestfold;874575232;Re videregående skole;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;4,5;8;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;IM;Informasjonsteknologi og medieproduksjon;1;2;Videregående trinn 2;0;-10;Alle eierformer;1;G;Gutt;2,4;21;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;SR;Salg, service og reiseliv;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;J;Jente;3,2;33;1;4999;4998
