Enhet;År;Sekundærflytting;Botid i Norge;Kommunenummer;Kommune;Antall
Personer;2016;Uoppgitt;0-4 år;1576;Aure;0
Personer;2016;Uoppgitt;0-4 år;1612;;0
Personer;2016;Uoppgitt;0-4 år;1617;;0
Personer;2016;Uoppgitt;0-4 år;1635;;0
Personer;2016;Uoppgitt;0-4 år;1638;;0
Personer;2016;Uoppgitt;0-4 år;1653;;0
Personer;2016;Uoppgitt;0-4 år;1657;;0
Personer;2016;Uoppgitt;0-4 år;1663;;0
Personer;2016;Uoppgitt;0-4 år;1711;;0
Personer;2016;Uoppgitt;0-4 år;1717;;0
Personer;2016;Uoppgitt;0-4 år;1724;;0
Personer;2016;Uoppgitt;0-4 år;1744;;0
Personer;2016;Uoppgitt;0-4 år;1812;Sømna;0
Personer;2016;Uoppgitt;0-4 år;1820;Alstahaug;0
Personer;2016;Uoppgitt;0-4 år;1824;Vefsn;0
Personer;2016;Uoppgitt;0-4 år;1828;Nesna;0
Personer;2016;Uoppgitt;0-4 år;1832;Hemnes;0
Personer;2016;Uoppgitt;0-4 år;1865;Vågan;0
Personer;2016;Uoppgitt;0-4 år;1903;;0
Personer;2016;Uoppgitt;0-4 år;1913;Skånland (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1919;;0
Personer;2016;Uoppgitt;0-4 år;1922;;0
Personer;2016;Uoppgitt;0-4 år;1924;;0
Personer;2016;Uoppgitt;0-4 år;1927;Tranøy (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1940;;0
Personer;2016;Uoppgitt;0-4 år;1941;;0
Personer;2016;Uoppgitt;0-4 år;1942;;0
Personer;2016;Uoppgitt;0-4 år;2019;;0
Personer;2016;Uoppgitt;0-4 år;2025;;0
Personer;2016;Uoppgitt;0-4 år;2028;;0
Personer;2016;Uoppgitt;5+ år;0135;;0
Personer;2016;Uoppgitt;5+ år;0213;Ski (t.o.m. 2019);4
Personer;2016;Uoppgitt;5+ år;0221;Aurskog-Høland (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0228;;4
Personer;2016;Uoppgitt;5+ år;0233;;0
Personer;2016;Uoppgitt;5+ år;0415;;0
Personer;2016;Uoppgitt;5+ år;0418;;0
Personer;2016;Uoppgitt;5+ år;0419;;0
Personer;2016;Uoppgitt;5+ år;0420;;0
Personer;2016;Uoppgitt;5+ år;0423;;0
Personer;2016;Uoppgitt;5+ år;0425;;0
Personer;2016;Uoppgitt;5+ år;0428;;0
Personer;2016;Uoppgitt;5+ år;0429;;0
Personer;2016;Uoppgitt;5+ år;0438;;0
Personer;2016;Uoppgitt;5+ år;0439;;0
Personer;2016;Uoppgitt;5+ år;0441;;0
Personer;2016;Uoppgitt;5+ år;0501;;0
Prosent;2016;Flyttet hit;Alle;1548;Fræna (t.o.m. 2019);17.8
Prosent;2016;Flyttet hit;Alle;1560;Tingvoll;27.6
Prosent;2016;Flyttet hit;Alle;1566;Surnadal;4.5
Prosent;2016;Flyttet hit;Alle;1612;;45.7
Prosent;2016;Flyttet hit;Alle;1624;Rissa (t.o.m. 2017);11.6
Prosent;2016;Flyttet hit;Alle;1640;;18.0
Prosent;2016;Flyttet hit;Alle;1662;;19.2
Prosent;2016;Flyttet hit;Alle;1703;;9.8
Prosent;2016;Flyttet hit;Alle;1718;Leksvik (t.o.m. 2017);21.1
Prosent;2016;Flyttet hit;Alle;1804;Bodø;17.6
Prosent;2016;Flyttet hit;Alle;1812;Sømna;6.8
Prosent;2016;Flyttet hit;Alle;1816;Vevelstad;0.0
Prosent;2016;Flyttet hit;Alle;1818;Herøy (Nordland);13.0
Prosent;2016;Flyttet hit;Alle;1832;Hemnes;5.9
Prosent;2016;Flyttet hit;Alle;1838;Gildeskål;7.9
Prosent;2016;Flyttet hit;Alle;1839;Beiarn;0.0
Prosent;2016;Flyttet hit;Alle;1850;Tysfjord (t.o.m. 2019);0.0
Prosent;2016;Flyttet hit;Alle;1854;Ballangen (t.o.m. 2019);0.0
Prosent;2016;Flyttet hit;Alle;1902;;21.0
Prosent;2016;Flyttet hit;Alle;1924;;24.5
Prosent;2016;Flyttet hit;Alle;2020;;4.5
Prosent;2016;Flyttet hit;Alle;2027;;11.8
Prosent;2016;Flyttet hit;Alle;2028;;24.0
Prosent;2016;Flyttet hit;Alle;2030;;12.7
Personer;2016;Uoppgitt;0-4 år;0104;Moss (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;0119;;0
Personer;2016;Uoppgitt;0-4 år;0214;;0
Personer;2016;Uoppgitt;0-4 år;0217;Oppegård (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;0219;;0
Personer;2016;Uoppgitt;0-4 år;0220;Asker (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;0227;Fet (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;0231;Skedsmo (t.o.m. 2019);5
Personer;2016;Uoppgitt;0-4 år;0238;;0
Personer;2016;Uoppgitt;0-4 år;0412;;0
Personer;2016;Uoppgitt;0-4 år;0427;;0
Personer;2016;Uoppgitt;0-4 år;0430;;0
Personer;2016;Uoppgitt;0-4 år;0438;;0
Personer;2016;Uoppgitt;0-4 år;0439;;0
Personer;2016;Uoppgitt;0-4 år;0514;;0
Personer;2016;Uoppgitt;0-4 år;0515;;0
Personer;2016;Uoppgitt;0-4 år;0516;;0
Personer;2016;Uoppgitt;0-4 år;0520;;0
Personer;2016;Uoppgitt;0-4 år;0543;;0
Personer;2016;Uoppgitt;0-4 år;0612;;0
Personer;2016;Uoppgitt;0-4 år;0615;;0
Personer;2016;Uoppgitt;0-4 år;0620;;0
Personer;2016;Uoppgitt;0-4 år;0701;;0
Personer;2016;Uoppgitt;0-4 år;0704;Tønsberg (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;0815;;0
Personer;2016;Uoppgitt;0-4 år;0928;;0
Personer;2016;Uoppgitt;0-4 år;0929;;0
Personer;2016;Uoppgitt;0-4 år;0941;;0
Personer;2016;Uoppgitt;0-4 år;1026;;0
Personer;2016;Uoppgitt;0-4 år;1027;Audnedal (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1032;Lyngdal (t.o.m. 2019);3
Personer;2016;Uoppgitt;0-4 år;1034;;0
Personer;2016;Uoppgitt;0-4 år;1046;;0
Personer;2016;Uoppgitt;0-4 år;1101;Eigersund;0
Personer;2016;Uoppgitt;0-4 år;1102;Sandnes (t.o.m. 2019);4
Personer;2016;Uoppgitt;0-4 år;1112;Lund;0
Personer;2016;Uoppgitt;0-4 år;1120;Klepp;0
Personer;2016;Uoppgitt;0-4 år;1124;Sola;0
Personer;2016;Uoppgitt;0-4 år;1149;Karmøy;0
Personer;2016;Uoppgitt;0-4 år;1216;;0
Personer;2016;Uoppgitt;0-4 år;1219;;0
Personer;2016;Uoppgitt;0-4 år;1221;;0
Personer;2016;Uoppgitt;0-4 år;1238;;0
Personer;2016;Uoppgitt;0-4 år;1242;;0
Personer;2016;Uoppgitt;0-4 år;1245;Sund (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1247;;0
Personer;2016;Uoppgitt;0-4 år;1418;Balestrand (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1419;Leikanger (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1502;Molde (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1504;Ålesund (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1515;Herøy (Møre og Romsdal);0
Personer;2016;Uoppgitt;0-4 år;1520;Ørsta;0
Personer;2016;Uoppgitt;0-4 år;1528;Sykkylven;0
Personer;2016;Uoppgitt;0-4 år;1531;Sula;0
Personer;2016;Uoppgitt;0-4 år;1532;Giske;0
Personer;2016;Uoppgitt;0-4 år;1534;Haram (t.o.m. 2019);0
Prosent;2016;Flyttet hit;0-4 år;1418;Balestrand (t.o.m. 2019);0.0
Prosent;2016;Flyttet hit;0-4 år;1419;Leikanger (t.o.m. 2019);0.0
Prosent;2016;Flyttet hit;0-4 år;1443;Eid (t.o.m. 2019);0.0
Prosent;2016;Flyttet hit;0-4 år;1445;;0.0
Prosent;2016;Flyttet hit;0-4 år;1449;;0.0
Prosent;2016;Flyttet hit;0-4 år;1502;Molde (t.o.m. 2019);3.4
Prosent;2016;Flyttet hit;0-4 år;1504;Ålesund (t.o.m. 2019);4.9
Prosent;2016;Flyttet hit;0-4 år;1505;Kristiansund;1.0
Prosent;2016;Flyttet hit;0-4 år;1601;Trondheim (t.o.m. 2019);1.5
Prosent;2016;Flyttet hit;0-4 år;1630;;0.0
Prosent;2016;Flyttet hit;0-4 år;1635;;0.0
Prosent;2016;Flyttet hit;0-4 år;1653;;1.4
Prosent;2016;Flyttet hit;0-4 år;1663;;1.3
Prosent;2016;Flyttet hit;0-4 år;1714;;1.4
Prosent;2016;Flyttet hit;0-4 år;1718;Leksvik (t.o.m. 2017);5.3
Prosent;2016;Flyttet hit;0-4 år;1744;;3.9
Prosent;2016;Flyttet hit;0-4 år;1816;Vevelstad;0.0
Prosent;2016;Flyttet hit;0-4 år;1818;Herøy (Nordland);0.0
Prosent;2016;Flyttet hit;0-4 år;1837;Meløy;0.0
Prosent;2016;Flyttet hit;0-4 år;1840;Saltdal;25.3
Prosent;2016;Flyttet hit;0-4 år;1848;Steigen;0.0
Prosent;2016;Flyttet hit;0-4 år;1849;Hamarøy (t.o.m. 2019);3.9
Prosent;2016;Flyttet hit;0-4 år;1851;Lødingen;13.7
Prosent;2016;Flyttet hit;0-4 år;1865;Vågan;7.1
Prosent;2016;Flyttet hit;0-4 år;1867;Bø (Nordland);0.0
Prosent;2016;Flyttet hit;0-4 år;1902;;2.2
Prosent;2016;Flyttet hit;0-4 år;1911;;16.7
Prosent;2016;Flyttet hit;0-4 år;1917;;0.0
Prosent;2016;Flyttet hit;0-4 år;1939;;28.6
Prosent;2016;Flyttet hit;0-4 år;1942;;0.0
Prosent;2016;Flyttet hit;0-4 år;2012;;7.1
Prosent;2016;Flyttet hit;0-4 år;2020;;0.0
Prosent;2016;Flyttet hit;0-4 år;2030;;0.0
Prosent;2016;Flyttet hit;5+ år;0104;Moss (t.o.m. 2019);44.2
Prosent;2016;Flyttet hit;5+ år;0122;Trøgstad (t.o.m. 2019);18.8
Prosent;2016;Flyttet hit;5+ år;0127;;10.9
Prosent;2016;Flyttet hit;5+ år;0138;Hobøl (t.o.m. 2019);38.1
Prosent;2016;Flyttet hit;5+ år;0216;;20.1
Prosent;2016;Flyttet hit;5+ år;0226;Sørum (t.o.m. 2019);51.5
Prosent;2016;Flyttet hit;5+ år;0230;;54.7
Prosent;2016;Flyttet hit;5+ år;0234;;28.2
Prosent;2016;Flyttet hit;5+ år;0237;;46.6
Prosent;2016;Flyttet hit;5+ år;0402;;30.5
Prosent;2016;Flyttet hit;5+ år;0403;;29.2
Prosent;2016;Flyttet hit;5+ år;0432;;0.0
Prosent;2016;Flyttet hit;5+ år;0436;;3.9
Prosent;2016;Flyttet hit;5+ år;0437;;12.1
Prosent;2016;Flyttet hit;5+ år;0533;;9.0
Prosent;2016;Flyttet hit;5+ år;0534;;14.9
Prosent;2016;Flyttet hit;5+ år;0536;;4.4
Prosent;2016;Flyttet hit;5+ år;0541;;0.0
Prosent;2016;Flyttet hit;5+ år;0542;;12.0
Prosent;2016;Flyttet hit;5+ år;0602;Drammen (t.o.m. 2019);47.4
Prosent;2016;Flyttet hit;5+ år;0604;;26.0
Prosent;2016;Flyttet hit;5+ år;0605;;29.4
Prosent;2016;Flyttet hit;5+ år;0616;;12.0
Prosent;2016;Flyttet hit;5+ år;0626;;40.0
Prosent;2016;Flyttet hit;5+ år;0711;Svelvik (t.o.m. 2019);25.2
Prosent;2016;Flyttet hit;5+ år;0714;Hof (t.o.m. 2017);25.0
Prosent;2016;Flyttet hit;5+ år;0719;Andebu (t.o.m. 2016);18.0
Prosent;2016;Flyttet hit;5+ år;0722;Nøtterøy (t.o.m. 2017);33.6
Prosent;2016;Flyttet hit;5+ år;0805;;28.0
Prosent;2016;Flyttet hit;5+ år;0806;;30.6
Prosent;2016;Flyttet hit;5+ år;0811;;0.0
Prosent;2016;Flyttet hit;5+ år;0814;;3.8
Prosent;2016;Flyttet hit;5+ år;0819;;9.3
Prosent;2016;Flyttet hit;5+ år;0821;Bø (Telemark)  (t.o.m. 2019);27.7
Prosent;2016;Flyttet hit;5+ år;0828;;5.4
Prosent;2016;Flyttet hit;5+ år;0906;;17.4
Prosent;2016;Flyttet hit;5+ år;0911;;5.4
Prosent;2016;Flyttet hit;5+ år;0919;;28.2
Prosent;2016;Flyttet hit;5+ år;0935;;5.7
Prosent;2016;Flyttet hit;5+ år;0938;;0.0
Prosent;2016;Flyttet hit;5+ år;0940;;10.4
Prosent;2016;Flyttet hit;5+ år;1002;Mandal (t.o.m. 2019);13.3
Prosent;2016;Flyttet hit;5+ år;1003;;8.6
Prosent;2016;Flyttet hit;5+ år;1004;;9.5
Prosent;2016;Flyttet hit;5+ år;1014;;17.2
Prosent;2016;Flyttet hit;5+ år;1021;Marnardal (t.o.m. 2019);7.3
Prosent;2016;Flyttet hit;5+ år;1029;Lindesnes (t.o.m. 2019);5.2
Prosent;2016;Flyttet hit;5+ år;1106;Haugesund;28.9
Prosent;2016;Flyttet hit;5+ år;1135;Sauda;5.2
Prosent;2016;Flyttet hit;5+ år;1146;Tysvær;6.4
Prosent;2016;Flyttet hit;5+ år;1160;Vindafjord;14.5
Personer;2016;Uoppgitt;5+ år;0511;;0
Personer;2016;Uoppgitt;5+ år;0517;;0
Personer;2016;Uoppgitt;5+ år;0519;;0
Personer;2016;Uoppgitt;5+ år;0532;;0
Personer;2016;Uoppgitt;5+ år;0538;;0
Personer;2016;Uoppgitt;5+ år;0627;Røyken (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0628;Hurum (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0706;Sandefjord (t.o.m. 2016);0
Personer;2016;Uoppgitt;5+ år;0713;Sande (Vestfold) (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0716;Re (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0720;Stokke (t.o.m. 2016);3
Personer;2016;Uoppgitt;5+ år;0723;Tjøme (t.o.m. 2017);0
Personer;2016;Uoppgitt;5+ år;0807;;0
Personer;2016;Uoppgitt;5+ år;0817;;0
Personer;2016;Uoppgitt;5+ år;0827;;0
Personer;2016;Uoppgitt;5+ år;0904;;0
Personer;2016;Uoppgitt;5+ år;0914;;0
Personer;2016;Uoppgitt;5+ år;1002;Mandal (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1003;;0
Personer;2016;Uoppgitt;5+ år;1014;;0
Personer;2016;Uoppgitt;5+ år;1037;;0
Personer;2016;Uoppgitt;5+ år;1121;Time;0
Personer;2016;Uoppgitt;5+ år;1130;Strand;0
Personer;2016;Uoppgitt;5+ år;1134;Suldal;0
Personer;2016;Uoppgitt;5+ år;1142;Rennesøy (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1201;;8
Personer;2016;Uoppgitt;5+ år;1216;;0
Personer;2016;Uoppgitt;5+ år;1219;;0
Personer;2016;Uoppgitt;5+ år;1224;;0
Personer;2016;Uoppgitt;5+ år;1235;Voss (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1244;;0
Personer;2016;Uoppgitt;5+ år;1251;;0
Personer;2016;Uoppgitt;5+ år;1253;;0
Personer;2016;Uoppgitt;5+ år;1420;Sogndal (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1424;;0
Personer;2016;Uoppgitt;5+ år;1426;;0
Personer;2016;Uoppgitt;5+ år;1445;;0
Personer;2016;Uoppgitt;5+ år;1449;;0
Personer;2016;Uoppgitt;5+ år;1515;Herøy (Møre og Romsdal);0
Personer;2016;Uoppgitt;5+ år;1543;Nesset (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1563;Sunndal;0
Personer;2016;Uoppgitt;5+ år;1576;Aure;0
Personer;2016;Uoppgitt;5+ år;1630;;0
Personer;2016;Uoppgitt;5+ år;1635;;0
Personer;2016;Uoppgitt;5+ år;1653;;0
Personer;2016;Uoppgitt;5+ år;1664;;0
Personer;2016;Uoppgitt;5+ år;1724;;0
Personer;2016;Uoppgitt;5+ år;1744;;0
Personer;2016;Uoppgitt;5+ år;1805;Narvik (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1813;Brønnøy;0
Personer;2016;Uoppgitt;5+ år;1820;Alstahaug;0
Personer;2016;Uoppgitt;5+ år;1824;Vefsn;3
Personer;2016;Uoppgitt;5+ år;1826;Hattfjelldal;0
Personer;2016;Uoppgitt;5+ år;1828;Nesna;0
Personer;2016;Uoppgitt;5+ år;1837;Meløy;0
Personer;2016;Uoppgitt;5+ år;1840;Saltdal;0
Personer;2016;Uoppgitt;5+ år;1848;Steigen;0
Personer;2016;Uoppgitt;5+ år;1849;Hamarøy (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1851;Lødingen;0
Personer;2016;Uoppgitt;5+ år;1865;Vågan;0
Personer;2016;Uoppgitt;5+ år;1903;;0
Personer;2016;Uoppgitt;5+ år;1922;;0
Personer;2016;Uoppgitt;5+ år;1927;Tranøy (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1939;;0
Personer;2016;Uoppgitt;5+ år;1941;;0
Personer;2016;Uoppgitt;5+ år;1942;;0
Personer;2016;Uoppgitt;5+ år;2003;;0
Personer;2016;Uoppgitt;5+ år;2004;Hammerfest (t.o.m. 2019);0
Personer;2016;Uoppgitt;Alle;0104;Moss (t.o.m. 2019);0
Personer;2016;Uoppgitt;Alle;0119;;0
Personer;2016;Uoppgitt;Alle;0123;Spydeberg (t.o.m. 2019);0
Personer;2016;Uoppgitt;Alle;0135;;3
Personer;2016;Uoppgitt;Alle;0211;;0
Personer;2016;Uoppgitt;Alle;0214;;3
Personer;2016;Uoppgitt;Alle;0219;;0
Personer;2016;Uoppgitt;Alle;0221;Aurskog-Høland (t.o.m. 2019);0
Personer;2016;Uoppgitt;Alle;0228;;4
Personer;2016;Uoppgitt;Alle;0229;;3
Personer;2016;Uoppgitt;Alle;0233;;0
Personer;2016;Uoppgitt;Alle;0402;;0
Personer;2016;Uoppgitt;0-4 år;1535;Vestnes;0
Personer;2016;Uoppgitt;0-4 år;1547;Aukra;0
Personer;2016;Uoppgitt;0-4 år;1548;Fræna (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1551;Eide (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1634;;0
Personer;2016;Uoppgitt;0-4 år;1636;;0
Personer;2016;Uoppgitt;0-4 år;1640;;0
Personer;2016;Uoppgitt;0-4 år;1703;;0
Personer;2016;Uoppgitt;0-4 år;1714;;0
Personer;2016;Uoppgitt;0-4 år;1721;;0
Personer;2016;Uoppgitt;0-4 år;1750;;0
Personer;2016;Uoppgitt;0-4 år;1756;;0
Personer;2016;Uoppgitt;0-4 år;1813;Brønnøy;0
Personer;2016;Uoppgitt;0-4 år;1833;Rana;0
Personer;2016;Uoppgitt;0-4 år;1850;Tysfjord (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1854;Ballangen (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1860;Vestvågøy;0
Personer;2016;Uoppgitt;0-4 år;1866;Hadsel;0
Personer;2016;Uoppgitt;0-4 år;1868;Øksnes;0
Personer;2016;Uoppgitt;0-4 år;1902;;0
Personer;2016;Uoppgitt;0-4 år;1911;;3
Personer;2016;Uoppgitt;0-4 år;1917;;0
Personer;2016;Uoppgitt;0-4 år;1923;;0
Personer;2016;Uoppgitt;0-4 år;1929;Berg (t.o.m. 2019);0
Personer;2016;Uoppgitt;0-4 år;1931;Lenvik (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0138;Hobøl (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0214;;3
Personer;2016;Uoppgitt;5+ år;0217;Oppegård (t.o.m. 2019);8
Personer;2016;Uoppgitt;5+ år;0226;Sørum (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0230;;3
Personer;2016;Uoppgitt;5+ år;0234;;0
Personer;2016;Uoppgitt;5+ år;0237;;0
Personer;2016;Uoppgitt;5+ år;0417;;3
Personer;2016;Uoppgitt;5+ år;0427;;0
Personer;2016;Uoppgitt;5+ år;0437;;0
Personer;2016;Uoppgitt;5+ år;0513;;0
Personer;2016;Uoppgitt;5+ år;0514;;0
Personer;2016;Uoppgitt;5+ år;0515;;0
Personer;2016;Uoppgitt;5+ år;0516;;0
Personer;2016;Uoppgitt;5+ år;0533;;0
Personer;2016;Uoppgitt;5+ år;0534;;0
Personer;2016;Uoppgitt;5+ år;0536;;0
Personer;2016;Uoppgitt;5+ år;0621;;0
Personer;2016;Uoppgitt;5+ år;0623;;0
Personer;2016;Uoppgitt;5+ år;0626;;0
Personer;2016;Uoppgitt;5+ år;0701;;3
Personer;2016;Uoppgitt;5+ år;0704;Tønsberg (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0709;Larvik (t.o.m. 2017);0
Personer;2016;Uoppgitt;5+ år;0711;Svelvik (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0714;Hof (t.o.m. 2017);0
Personer;2016;Uoppgitt;5+ år;0821;Bø (Telemark)  (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;0828;;0
Personer;2016;Uoppgitt;5+ år;0829;;0
Personer;2016;Uoppgitt;5+ år;0833;;0
Personer;2016;Uoppgitt;5+ år;0919;;0
Personer;2016;Uoppgitt;5+ år;0928;;0
Personer;2016;Uoppgitt;5+ år;0929;;0
Personer;2016;Uoppgitt;5+ år;0935;;0
Personer;2016;Uoppgitt;5+ år;0938;;0
Personer;2016;Uoppgitt;5+ år;0941;;0
Personer;2016;Uoppgitt;5+ år;1026;;0
Personer;2016;Uoppgitt;5+ år;1046;;0
Personer;2016;Uoppgitt;5+ år;1101;Eigersund;0
Personer;2016;Uoppgitt;5+ år;1124;Sola;0
Personer;2016;Uoppgitt;5+ år;1149;Karmøy;0
Personer;2016;Uoppgitt;5+ år;1160;Vindafjord;0
Personer;2016;Uoppgitt;5+ år;1221;;0
Personer;2016;Uoppgitt;5+ år;1223;;0
Personer;2016;Uoppgitt;5+ år;1238;;0
Personer;2016;Uoppgitt;5+ år;1241;Fusa (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1243;Os (Hordaland) (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1245;Sund (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1247;;3
Personer;2016;Uoppgitt;5+ år;1401;Flora (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1413;;0
Personer;2016;Uoppgitt;5+ år;1416;;0
Personer;2016;Uoppgitt;5+ år;1438;;0
Personer;2016;Uoppgitt;5+ år;1439;Vågsøy (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1519;Volda (t.o.m. 2019);0
Personer;2016;Uoppgitt;5+ år;1531;Sula;0
Prosent;2016;Flyttet hit;5+ år;1211;;10.0
Prosent;2016;Flyttet hit;5+ år;1241;Fusa (t.o.m. 2019);11.1
Prosent;2016;Flyttet hit;5+ år;1243;Os (Hordaland) (t.o.m. 2019);21.9
Prosent;2016;Flyttet hit;5+ år;1246;Fjell (t.o.m. 2019);27.5
Prosent;2016;Flyttet hit;5+ år;1260;Radøy (t.o.m. 2019);0.0
Prosent;2016;Flyttet hit;5+ år;1422;;8.1
Prosent;2016;Flyttet hit;5+ år;1424;;14.3
Prosent;2016;Flyttet hit;5+ år;1426;;0.0
Prosent;2016;Flyttet hit;5+ år;1431;Jølster (t.o.m. 2019);7.2
Prosent;2016;Flyttet hit;5+ år;1433;Naustdal (t.o.m. 2019);12.5
Prosent;2016;Flyttet hit;5+ år;1439;Vågsøy (t.o.m. 2019);18.8
Prosent;2016;Flyttet hit;5+ år;1502;Molde (t.o.m. 2019);16.6
Prosent;2016;Flyttet hit;5+ år;1504;Ålesund (t.o.m. 2019);23.0
Prosent;2016;Flyttet hit;5+ år;1505;Kristiansund;7.4
Prosent;2016;Flyttet hit;5+ år;1515;Herøy (Møre og Romsdal);5.0
Prosent;2016;Flyttet hit;5+ år;1520;Ørsta;6.0
Prosent;2016;Flyttet hit;5+ år;1528;Sykkylven;18.3
Prosent;2016;Flyttet hit;5+ år;1529;Skodje (t.o.m. 2019);15.0
Prosent;2016;Flyttet hit;5+ år;1545;Midsund (t.o.m. 2019);41.2
Prosent;2016;Flyttet hit;5+ år;1566;Surnadal;4.5
Prosent;2016;Flyttet hit;5+ år;1601;Trondheim (t.o.m. 2019);16.9
Prosent;2016;Flyttet hit;5+ år;1657;;12.5
Prosent;2016;Flyttet hit;5+ år;1663;;17.9
Prosent;2016;Flyttet hit;5+ år;1702;;8.9
Prosent;2016;Flyttet hit;5+ år;1719;;11.5
Prosent;2016;Flyttet hit;5+ år;1721;;7.8
Prosent;2016;Flyttet hit;5+ år;1742;;1.9
Prosent;2016;Flyttet hit;5+ år;1751;;2.3
Prosent;2016;Flyttet hit;5+ år;1805;Narvik (t.o.m. 2019);11.5
Prosent;2016;Flyttet hit;5+ år;1822;Leirfjord;4.4
Prosent;2016;Flyttet hit;5+ år;1838;Gildeskål;7.9
Prosent;2016;Flyttet hit;5+ år;1839;Beiarn;0.0
Prosent;2016;Flyttet hit;5+ år;1841;Fauske;7.3
Prosent;2016;Flyttet hit;5+ år;1867;Bø (Nordland);4.0
Prosent;2016;Flyttet hit;5+ år;1925;;6.8
Prosent;2016;Flyttet hit;5+ år;1940;;0.0
Prosent;2016;Flyttet hit;5+ år;2003;;1.9
Prosent;2016;Flyttet hit;5+ år;2004;Hammerfest (t.o.m. 2019);16.3
Prosent;2016;Flyttet hit;Alle;0104;Moss (t.o.m. 2019);47.1
Prosent;2016;Flyttet hit;Alle;0122;Trøgstad (t.o.m. 2019);23.4
Prosent;2016;Flyttet hit;Alle;0125;Eidsberg (t.o.m. 2019);50.7
Prosent;2016;Flyttet hit;Alle;0127;;10.9
Prosent;2016;Flyttet hit;Alle;0136;Rygge (t.o.m. 2019);46.7
Prosent;2016;Flyttet hit;Alle;0137;;43.7
Prosent;2016;Flyttet hit;Alle;0213;Ski (t.o.m. 2019);40.1
Prosent;2016;Flyttet hit;Alle;0226;Sørum (t.o.m. 2019);52.1
Prosent;2016;Flyttet hit;Alle;0235;;59.5
Prosent;2016;Flyttet hit;Alle;0236;;30.2
Prosent;2016;Flyttet hit;Alle;0402;;36.1
Prosent;2016;Flyttet hit;Alle;0403;;32.5
Prosent;2016;Flyttet hit;Alle;0418;;9.7
Prosent;2016;Flyttet hit;Alle;0419;;22.5
Prosent;2016;Flyttet hit;Alle;0511;;58.2
Prosent;2016;Flyttet hit;Alle;0517;;30.8
Prosent;2016;Flyttet hit;Alle;0519;;20.0
Prosent;2016;Flyttet hit;Alle;0522;;13.2
Prosent;2016;Flyttet hit;Alle;0529;;30.2
Prosent;2016;Flyttet hit;Alle;0541;;14.3
Prosent;2016;Flyttet hit;Alle;0542;;12.0
Prosent;2016;Flyttet hit;Alle;0602;Drammen (t.o.m. 2019);48.7
Prosent;2016;Flyttet hit;Alle;0604;;33.2
Prosent;2016;Flyttet hit;Alle;0605;;32.1
Prosent;2016;Flyttet hit;Alle;0631;;4.9
Prosent;2016;Flyttet hit;Alle;0633;;4.2
Prosent;2016;Flyttet hit;Alle;0713;Sande (Vestfold) (t.o.m. 2019);25.0
Prosent;2016;Flyttet hit;Alle;0716;Re (t.o.m. 2019);24.2
